"CustomerID","Recency","Frequency","Monetary","First_Purchase","Last_Purchase","R_Score","F_Score","M_Score","RFM_Score","RFM_Category","Segment"
15514,12.9236111111111,11,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,5,5,5,15,"555","Champions"
15516,45.0826388888889,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,3,4,1,8,"341","Others"
15517,233.95,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,1,2,2,5,"122","At Risk"
15518,64.9895833333333,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,3,5,4,12,"354","Potential Loyalists"
15520,2.07777777777778,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,5,2,2,9,"522","Potential Loyalists"
15521,40.9638888888889,8,3000.2,2011-03-30 09:15:00,2011-10-30 13:42:00,3,5,5,13,"355","Champions"
15522,33.0583333333333,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,3,3,2,8,"332","Potential Loyalists"
15523,84.8479166666667,1,412.01,2011-09-16 16:29:00,2011-09-16 16:29:00,2,2,2,6,"222","At Risk"
15524,25.0284722222222,1,440,2011-11-15 12:09:00,2011-11-15 12:09:00,4,2,2,8,"422","Potential Loyalists"
15525,2.92152777777778,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,5,4,3,12,"543","Loyal Customers"
15526,33.9069444444444,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,3,3,1,7,"331","Others"
15527,19.0229166666667,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,4,5,5,14,"455","Champions"
15528,254.858333333333,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,1,2,1,4,"121","Hibernating"
15529,23.05625,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,4,5,5,14,"455","Champions"
15530,22.0173611111111,4,1502.35,2011-04-07 11:16:00,2011-11-18 12:25:00,4,4,4,12,"444","Loyal Customers"
15531,8.75486111111111,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,5,3,4,12,"534","Loyal Customers"
15532,25.9159722222222,4,1580.93,2010-12-16 16:45:00,2011-11-14 14:51:00,4,4,4,12,"444","Loyal Customers"
15533,19.8854166666667,3,807.57,2011-09-11 15:41:00,2011-11-20 15:35:00,4,4,3,11,"443","Loyal Customers"
15535,173.866666666667,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,2,4,3,9,"243","Needing Attention"
15537,163.986111111111,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,2,2,1,5,"221","Hibernating"
15539,7.96805555555556,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,5,2,3,10,"523","Potential Loyalists"
15540,11.9576388888889,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,5,2,1,8,"521","Others"
15541,114.911111111111,1,85.13,2011-08-17 14:58:00,2011-08-17 14:58:00,2,2,1,5,"221","Hibernating"
15543,288.891666666667,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,1,2,1,4,"121","Hibernating"
15544,9.83819444444444,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,5,5,5,15,"555","Champions"
15545,54.9763888888889,2,292.72,2010-12-03 17:28:00,2011-10-16 13:24:00,3,3,2,8,"332","Potential Loyalists"
15547,7.99861111111111,14,4954.84,2010-12-12 13:26:00,2011-12-02 12:52:00,5,5,5,15,"555","Champions"
15549,77.8527777777778,3,1693.26,2011-01-27 15:38:00,2011-09-23 16:22:00,2,4,4,10,"244","Needing Attention"
15550,4.88333333333333,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,5,4,3,12,"543","Loyal Customers"
15551,37.0090277777778,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,3,2,2,7,"322","Potential Loyalists"
15552,217.91875,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,1,2,1,4,"121","Hibernating"
15553,60.95,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,3,2,2,7,"322","Potential Loyalists"
15554,278.159722222222,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,1,2,1,4,"121","Hibernating"
15555,12.8548611111111,16,4805.17,2010-12-05 14:45:00,2011-11-27 16:19:00,5,5,5,15,"555","Champions"
15556,24.8625,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,4,2,2,8,"422","Potential Loyalists"
15557,29.0027777777778,1,473.65,2011-11-11 12:46:00,2011-11-11 12:46:00,4,2,2,8,"422","Potential Loyalists"
15561,12.0715277777778,4,800.59,2011-05-08 11:38:00,2011-11-28 11:07:00,5,4,3,12,"543","Loyal Customers"
15562,352.121527777778,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,1,2,1,4,"121","Hibernating"
15563,22.9166666666667,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,4,4,4,12,"444","Loyal Customers"
15565,50.9284722222222,2,173.16,2011-09-30 10:44:00,2011-10-20 14:33:00,3,3,1,7,"331","Others"
15567,19.0847222222222,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,4,2,1,7,"421","Others"
15568,3.05763888888889,3,758.29,2011-09-27 14:37:00,2011-12-07 11:27:00,5,4,3,12,"543","Loyal Customers"
15569,104.107638888889,5,1375.71,2011-01-11 13:26:00,2011-08-28 10:15:00,2,4,4,10,"244","Needing Attention"
15570,7.91875,12,4165.52,2010-12-05 12:57:00,2011-12-02 14:47:00,5,5,5,15,"555","Champions"
15571,12.1166666666667,4,650.43,2011-09-22 13:15:00,2011-11-28 10:02:00,5,4,3,12,"543","Loyal Customers"
15572,5.11180555555556,7,2552.86,2011-03-06 14:44:00,2011-12-05 10:09:00,5,5,5,15,"555","Champions"
15573,32.05,2,607.45,2011-09-15 12:16:00,2011-11-08 11:38:00,4,3,3,10,"433","Loyal Customers"
15574,178.034027777778,4,702.25,2010-12-02 15:46:00,2011-06-15 12:01:00,2,4,3,9,"243","Needing Attention"
15576,38.0326388888889,1,940.67,2011-11-02 12:03:00,2011-11-02 12:03:00,3,2,3,8,"323","Potential Loyalists"
15577,151.824305555556,3,258.88,2011-02-07 13:32:00,2011-07-11 17:03:00,2,4,2,8,"242","At Risk"
15578,162.990972222222,1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,2,2,1,5,"221","Hibernating"
15579,69.0034722222222,2,348.6,2011-01-30 12:09:00,2011-10-02 12:45:00,3,3,2,8,"332","Potential Loyalists"
15581,121.133333333333,13,3679.97,2010-12-08 14:38:00,2011-08-11 09:38:00,2,5,5,12,"255","Needing Attention"
15582,25.1215277777778,3,682.91,2011-05-03 13:36:00,2011-11-15 09:55:00,4,4,3,11,"443","Loyal Customers"
15584,24.0798611111111,4,725.11,2011-06-30 16:39:00,2011-11-16 10:55:00,4,4,3,11,"443","Loyal Customers"
15585,177.175,1,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,2,2,2,6,"222","At Risk"
15587,50.9673611111111,4,913.68,2010-12-23 09:59:00,2011-10-20 13:37:00,3,4,3,10,"343","Potential Loyalists"
15589,256.122222222222,3,478.53,2011-02-02 10:46:00,2011-03-29 09:54:00,1,4,2,7,"142","At Risk"
15592,47.1604166666667,1,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,3,2,2,7,"322","Potential Loyalists"
15593,71.0444444444445,1,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,3,2,1,6,"321","Others"
15594,16.1645833333333,5,1771.78,2011-04-19 10:08:00,2011-11-24 08:53:00,4,4,4,12,"444","Loyal Customers"
15596,101.079861111111,5,1406.59,2010-12-09 16:10:00,2011-08-31 10:55:00,2,4,4,10,"244","Needing Attention"
15597,35.975,1,324.57,2011-11-04 13:26:00,2011-11-04 13:26:00,3,2,2,7,"322","Potential Loyalists"
15598,53.8652777777778,1,240.68,2011-10-17 16:04:00,2011-10-17 16:04:00,3,2,1,6,"321","Others"
15599,27.0458333333333,2,761.74,2011-05-19 13:05:00,2011-11-13 11:44:00,4,3,3,10,"433","Loyal Customers"
15601,11.8993055555556,14,6776.56,2010-12-02 10:39:00,2011-11-28 15:15:00,5,5,5,15,"555","Champions"
15602,8.94166666666667,9,1297.87,2010-12-06 15:35:00,2011-12-01 14:14:00,5,5,4,14,"554","Champions"
15603,79.1152777777778,1,48.48,2011-09-22 10:04:00,2011-09-22 10:04:00,2,2,1,5,"221","Hibernating"
15604,52.91875,1,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,3,2,1,6,"321","Others"
15605,36.9395833333333,5,1198.23,2010-12-01 13:38:00,2011-11-03 14:17:00,3,4,4,11,"344","Potential Loyalists"
15606,61.8770833333333,9,2920.16,2011-01-19 12:07:00,2011-10-09 15:47:00,3,5,5,13,"355","Champions"
15607,337.004166666667,1,104.76,2011-01-07 12:44:00,2011-01-07 12:44:00,1,2,1,4,"121","Hibernating"
15608,28.9791666666667,4,1093.68,2011-08-11 09:56:00,2011-11-11 13:20:00,4,4,4,12,"444","Loyal Customers"
15609,184.993055555556,1,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,1,2,2,5,"122","At Risk"
15610,52.0930555555556,1,112.46,2011-10-19 10:36:00,2011-10-19 10:36:00,3,2,1,6,"321","Others"
15611,10.0097222222222,13,1591.45,2011-01-09 11:32:00,2011-11-30 12:36:00,5,5,4,14,"554","Champions"
15612,36.9152777777778,2,195.15,2011-10-09 12:49:00,2011-11-03 14:52:00,3,3,1,7,"331","Others"
15615,10.9222222222222,23,10399.74,2010-12-15 16:21:00,2011-11-29 14:42:00,5,5,5,15,"555","Champions"
15618,33.1777777777778,4,776.851,2011-07-26 10:13:00,2011-11-07 08:34:00,3,4,3,10,"343","Potential Loyalists"
15619,11.1916666666667,1,336.4,2011-11-29 08:14:00,2011-11-29 08:14:00,5,2,2,9,"522","Potential Loyalists"
15620,57.00625,3,1553.18,2010-12-16 14:34:00,2011-10-14 12:41:00,3,4,4,11,"344","Potential Loyalists"
15621,4.95069444444444,4,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,5,4,4,13,"544","Champions"
15622,43.8375,9,3709.56,2011-03-02 13:42:00,2011-10-27 16:44:00,3,5,5,13,"355","Champions"
15623,141.808333333333,1,301.03,2011-07-21 17:26:00,2011-07-21 17:26:00,2,2,2,6,"222","At Risk"
15624,117.05,4,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,2,4,3,9,"243","Needing Attention"
15625,104.103472222222,4,1534.26,2011-04-18 14:01:00,2011-08-28 10:21:00,2,4,4,10,"244","Needing Attention"
15626,75.1159722222222,2,675.8,2011-01-14 10:10:00,2011-09-26 10:03:00,2,3,3,8,"233","Needing Attention"
15628,5.10138888888889,9,2870.24,2010-12-08 09:51:00,2011-12-05 10:24:00,5,5,5,15,"555","Champions"
15630,45.8847222222222,2,1186.35,2011-05-19 10:16:00,2011-10-25 15:36:00,3,3,4,10,"334","Potential Loyalists"
15632,16.1243055555556,8,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,4,5,5,14,"455","Champions"
15634,17.8486111111111,1,243.55,2011-11-22 16:28:00,2011-11-22 16:28:00,4,2,1,7,"421","Others"
15636,90.0645833333333,2,724.76,2011-03-02 14:50:00,2011-09-11 11:17:00,2,3,3,8,"233","Needing Attention"
15637,53.1819444444444,1,223.36,2011-10-18 08:28:00,2011-10-18 08:28:00,3,2,1,6,"321","Others"
15639,134.930555555556,1,425.32,2011-07-28 14:30:00,2011-07-28 14:30:00,2,2,2,6,"222","At Risk"
15640,4.92708333333333,15,12515.66,2010-12-02 15:40:00,2011-12-05 14:35:00,5,5,5,15,"555","Champions"
15641,105.948611111111,4,1887.2,2010-12-15 14:45:00,2011-08-26 14:04:00,2,4,4,10,"244","Needing Attention"
15643,192.216666666667,3,664,2011-03-02 14:34:00,2011-06-01 07:38:00,1,4,3,8,"143","Needing Attention"
15644,166.913888888889,4,813,2011-03-23 15:37:00,2011-06-26 14:54:00,2,4,3,9,"243","Needing Attention"
15645,19.0381944444444,1,612.01,2011-11-21 11:55:00,2011-11-21 11:55:00,4,2,3,9,"423","Potential Loyalists"
15646,158.122916666667,3,447.64,2010-12-02 16:59:00,2011-07-05 09:53:00,2,4,2,8,"242","At Risk"
15648,204.872916666667,2,657.35,2011-03-17 18:59:00,2011-05-19 15:53:00,1,3,3,7,"133","Needing Attention"
15649,336.969444444444,2,816,2010-12-07 10:06:00,2011-01-07 13:34:00,1,3,3,7,"133","Needing Attention"
15651,37.1729166666667,3,646.3,2011-03-24 08:56:00,2011-11-03 08:41:00,3,4,3,10,"343","Potential Loyalists"
15652,91.9361111111111,1,337.74,2011-09-09 14:22:00,2011-09-09 14:22:00,2,2,2,6,"222","At Risk"
15653,93.0840277777778,2,877.44,2011-08-16 09:50:00,2011-09-08 10:49:00,2,3,3,8,"233","Needing Attention"
15654,9.9875,2,922.53,2011-11-13 15:15:00,2011-11-30 13:08:00,5,3,3,11,"533","Loyal Customers"
15655,243.892361111111,1,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,1,2,3,6,"123","At Risk"
15656,45.9125,4,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,3,4,3,10,"343","Potential Loyalists"
15657,23.0215277777778,1,30,2011-11-17 12:19:00,2011-11-17 12:19:00,4,2,1,7,"421","Others"
15658,190.894444444444,5,1024.1,2010-12-02 10:53:00,2011-06-02 15:22:00,1,4,4,9,"144","Needing Attention"
15659,44.14375,1,306.45,2011-10-27 09:23:00,2011-10-27 09:23:00,3,2,2,7,"322","Potential Loyalists"
15660,25.8277777777778,9,1600.86,2010-12-09 09:49:00,2011-11-14 16:58:00,4,5,4,13,"454","Champions"
15661,317.954166666667,2,309.8,2011-01-05 12:32:00,2011-01-26 13:56:00,1,3,2,6,"132","At Risk"
15663,106.875,1,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,2,2,1,5,"221","Hibernating"
15664,51.0784722222222,1,386.43,2011-10-20 10:57:00,2011-10-20 10:57:00,3,2,2,7,"322","Potential Loyalists"
15665,168.911805555556,2,2242.01,2011-04-10 15:09:00,2011-06-24 14:57:00,2,3,5,10,"235","Needing Attention"
15667,40.0791666666667,1,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,3,2,2,7,"322","Potential Loyalists"
15668,218.090972222222,1,76.32,2011-05-06 10:39:00,2011-05-06 10:39:00,1,2,1,4,"121","Hibernating"
15669,40.8659722222222,4,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,3,4,3,10,"343","Potential Loyalists"
15670,297.083333333333,1,173.05,2011-02-16 10:50:00,2011-02-16 10:50:00,1,2,1,4,"121","Hibernating"
15671,19.0048611111111,7,2657.13,2011-03-14 09:37:00,2011-11-21 12:43:00,4,5,5,14,"455","Champions"
15673,88.8597222222222,4,2881.02,2011-01-16 16:25:00,2011-09-12 16:12:00,2,4,5,11,"245","Needing Attention"
15674,73.8979166666667,5,2446.6,2011-03-30 09:19:00,2011-09-27 15:17:00,2,4,5,11,"245","Needing Attention"
15675,81.9597222222222,3,323.69,2011-03-04 14:21:00,2011-09-19 13:48:00,2,4,2,8,"242","At Risk"
15676,19.0069444444444,3,3435.76,2011-03-01 10:19:00,2011-11-21 12:40:00,4,4,5,13,"445","Champions"
15677,49.8847222222222,1,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,3,2,3,8,"323","Potential Loyalists"
15678,53.1423611111111,1,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,3,2,2,7,"322","Potential Loyalists"
15679,24.8548611111111,4,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,4,4,3,11,"443","Loyal Customers"
15680,9.96111111111111,3,1333.68,2010-12-08 14:43:00,2011-11-30 13:46:00,5,4,4,13,"544","Champions"
15681,25.8472222222222,5,1426.16,2011-03-04 13:46:00,2011-11-14 16:30:00,4,4,4,12,"444","Loyal Customers"
15683,117.995833333333,1,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,2,2,1,5,"221","Hibernating"
15687,9.17847222222222,9,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,5,5,5,15,"555","Champions"
15689,120.134027777778,2,254.1,2010-12-13 09:57:00,2011-08-12 09:37:00,2,3,2,7,"232","At Risk"
15690,4.86875,2,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,5,3,1,9,"531","Others"
15691,252.900694444444,1,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,1,2,1,4,"121","Hibernating"
15692,28.9430555555556,1,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,4,2,1,7,"421","Others"
15694,1.12916666666667,14,6479.4,2010-12-02 07:49:00,2011-12-09 09:44:00,5,5,5,15,"555","Champions"
15695,267.179166666667,2,409.98,2011-03-18 08:31:00,2011-03-18 08:32:00,1,3,2,6,"132","At Risk"
15696,33.95,8,2736.46,2011-01-17 11:24:00,2011-11-06 14:02:00,3,5,5,13,"355","Champions"
15699,18.1833333333333,1,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,4,2,2,8,"422","Potential Loyalists"
15700,172.83125,2,696.68,2011-06-19 15:36:00,2011-06-20 16:53:00,2,3,3,8,"233","Needing Attention"
15701,2.92430555555556,4,1542.14,2011-08-21 12:36:00,2011-12-07 14:39:00,5,4,4,13,"544","Champions"
15703,265.082638888889,1,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,1,2,1,4,"121","Hibernating"
15704,140.96875,4,2293.62,2011-05-08 12:42:00,2011-07-22 13:35:00,2,4,5,11,"245","Needing Attention"
15705,201.884027777778,1,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,1,2,1,4,"121","Hibernating"
15706,64.1118055555555,4,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,3,4,4,11,"344","Potential Loyalists"
15707,35.9270833333333,4,945.58,2011-09-14 14:19:00,2011-11-04 14:35:00,3,4,4,11,"344","Potential Loyalists"
15708,41.0805555555556,7,3364.24,2010-12-05 11:12:00,2011-10-30 10:54:00,3,5,5,13,"355","Champions"
15709,284.091666666667,1,133.25,2011-03-01 10:38:00,2011-03-01 10:38:00,1,2,1,4,"121","Hibernating"
15712,9.94513888888889,5,1072.36,2011-02-25 11:32:00,2011-11-30 14:09:00,5,4,4,13,"544","Champions"
15713,143.969444444444,2,356.7,2010-12-08 15:16:00,2011-07-19 13:34:00,2,3,2,7,"232","At Risk"
15714,12.0583333333333,2,330.88,2011-09-23 11:25:00,2011-11-28 11:26:00,5,3,2,10,"532","Potential Loyalists"
15716,146.035416666667,4,1118.81,2010-12-05 12:26:00,2011-07-17 11:59:00,2,4,4,10,"244","Needing Attention"
15717,234.978472222222,1,150.3,2011-04-19 13:21:00,2011-04-19 13:21:00,1,2,1,4,"121","Hibernating"
15719,33.0145833333333,13,5045.61,2011-01-06 12:31:00,2011-11-07 12:29:00,4,5,5,14,"455","Champions"
15720,24.9180555555556,1,598.73,2011-11-15 14:48:00,2011-11-15 14:48:00,4,2,3,9,"423","Potential Loyalists"
15721,12.025,1,507.08,2011-11-28 12:14:00,2011-11-28 12:14:00,5,2,3,10,"523","Potential Loyalists"
15722,36.0465277777778,5,2222.56,2011-02-22 12:24:00,2011-11-04 11:43:00,3,4,5,12,"345","Potential Loyalists"
15723,365.068055555556,1,203.1,2010-12-10 11:12:00,2010-12-10 11:12:00,1,2,1,4,"121","Hibernating"
15724,201.923611111111,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,1,3,1,5,"131","Others"
15725,15.9159722222222,1,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,4,2,2,8,"422","Potential Loyalists"
15727,17.0097222222222,7,5178.96,2010-12-15 15:47:00,2011-11-23 12:36:00,4,5,5,14,"455","Champions"
15729,213.009722222222,1,85,2011-05-11 12:36:00,2011-05-11 12:36:00,1,2,1,4,"121","Hibernating"
15730,66.0131944444445,3,1120.88,2011-05-17 12:43:00,2011-10-05 12:31:00,3,4,4,11,"344","Potential Loyalists"
15732,212.934722222222,2,294.12,2010-12-02 15:00:00,2011-05-11 14:24:00,1,3,2,6,"132","At Risk"
15733,283.15625,1,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,1,2,1,4,"121","Hibernating"
15734,115.083333333333,2,1339.45,2011-05-23 14:59:00,2011-08-17 10:50:00,2,3,4,9,"234","Needing Attention"
15737,15.0618055555556,8,1205.12,2011-04-11 10:01:00,2011-11-25 11:21:00,4,5,4,13,"454","Champions"
15738,19.1833333333333,16,4812.42,2010-12-02 12:50:00,2011-11-21 08:26:00,4,5,5,14,"455","Champions"
15739,66.9638888888889,1,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,3,2,2,7,"322","Potential Loyalists"
15740,49.93125,1,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,3,2,1,6,"321","Others"
15743,16.8131944444444,4,784.46,2011-06-08 10:14:00,2011-11-23 17:19:00,4,4,3,11,"443","Loyal Customers"
15744,78.1236111111111,1,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,2,2,1,5,"221","Hibernating"
15745,19.9618055555556,4,1094.59,2011-04-17 13:04:00,2011-11-20 13:45:00,4,4,4,12,"444","Loyal Customers"
15746,134.895138888889,1,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,2,2,1,5,"221","Hibernating"
15747,13.0166666666667,3,974.04,2011-06-20 11:30:00,2011-11-27 12:26:00,5,4,4,13,"544","Champions"
15748,40.9993055555556,1,149.31,2011-10-30 12:51:00,2011-10-30 12:51:00,3,2,1,6,"321","Others"
15749,235.979166666667,3,44534.3,2011-01-11 12:55:00,2011-04-18 13:20:00,1,4,5,10,"145","Needing Attention"
15750,3.01111111111111,8,2465.48,2010-12-08 10:36:00,2011-12-07 12:34:00,5,5,5,15,"555","Champions"
15752,40.0506944444444,7,2637.38,2010-12-02 09:43:00,2011-10-31 11:37:00,3,5,5,13,"355","Champions"
15753,305.00625,1,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,1,2,1,4,"121","Hibernating"
15754,51.9236111111111,3,458.57,2011-04-07 12:24:00,2011-10-19 14:40:00,3,4,2,9,"342","Potential Loyalists"
15755,10.9118055555556,6,2364.25,2011-02-18 11:53:00,2011-11-29 14:57:00,5,5,5,15,"555","Champions"
15756,61.9722222222222,4,532.96,2011-04-04 14:00:00,2011-10-09 13:30:00,3,4,3,10,"343","Potential Loyalists"
15757,66.025,2,714.42,2011-05-06 11:40:00,2011-10-05 12:14:00,3,3,3,9,"333","Potential Loyalists"
15758,25.0847222222222,1,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,4,2,1,7,"421","Others"
15759,218.900694444444,3,253.04,2010-12-16 15:29:00,2011-05-05 15:13:00,1,4,2,7,"142","At Risk"
15762,65.8576388888889,2,583.75,2011-09-23 15:17:00,2011-10-05 16:15:00,3,3,3,9,"333","Potential Loyalists"
15763,32.1291666666667,2,1086.92,2011-09-23 12:10:00,2011-11-08 09:44:00,4,3,4,11,"434","Loyal Customers"
15764,88.7861111111111,6,3279.97,2011-03-08 09:23:00,2011-09-12 17:58:00,2,5,5,12,"255","Needing Attention"
15766,64.8243055555556,1,315.06,2011-10-06 17:03:00,2011-10-06 17:03:00,3,2,2,7,"322","Potential Loyalists"
15768,116.084722222222,3,621.83,2011-04-28 09:20:00,2011-08-16 10:48:00,2,4,3,9,"243","Needing Attention"
15769,7.95694444444444,26,56252.72,2010-12-03 15:16:00,2011-12-02 13:52:00,5,5,5,15,"555","Champions"
15773,6.00138888888889,1,635.68,2011-12-04 12:48:00,2011-12-04 12:48:00,5,2,3,10,"523","Potential Loyalists"
15774,69.0319444444444,1,270.8,2011-10-02 12:04:00,2011-10-02 12:04:00,3,2,2,7,"322","Potential Loyalists"
15775,245.995833333333,1,104.9,2011-04-08 12:56:00,2011-04-08 12:56:00,1,2,1,4,"121","Hibernating"
15776,133.961111111111,1,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,2,2,1,5,"221","Hibernating"
15777,241.838194444444,4,1047.11,2010-12-13 16:38:00,2011-04-12 16:43:00,1,4,4,9,"144","Needing Attention"
15780,184.034027777778,3,475.28,2010-12-17 11:43:00,2011-06-09 12:01:00,1,4,2,7,"142","At Risk"
15781,25.9118055555556,3,345.46,2011-02-07 09:15:00,2011-11-14 14:57:00,4,4,2,10,"442","Potential Loyalists"
15782,10.0840277777778,3,2614.74,2011-09-11 14:29:00,2011-11-30 10:49:00,5,4,5,14,"545","Champions"
15783,11.125,1,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,5,2,1,8,"521","Others"
15785,33.0534722222222,5,2328.97,2011-02-17 14:17:00,2011-11-07 11:33:00,3,4,5,12,"345","Potential Loyalists"
15786,46.9423611111111,3,4932.2,2011-08-17 13:33:00,2011-10-24 14:13:00,3,4,5,12,"345","Potential Loyalists"
15787,26.9131944444444,3,948.05,2011-10-09 13:11:00,2011-11-13 14:55:00,4,4,4,12,"444","Loyal Customers"
15789,358.927083333333,1,351.3,2010-12-16 14:35:00,2010-12-16 14:35:00,1,2,2,5,"122","At Risk"
15790,10.9145833333333,1,220.85,2011-11-29 14:53:00,2011-11-29 14:53:00,5,2,1,8,"521","Others"
15791,44.1083333333333,2,1612.69,2011-05-19 15:15:00,2011-10-27 10:14:00,3,3,4,10,"334","Potential Loyalists"
15793,15.1381944444444,3,965.61,2011-03-16 10:45:00,2011-11-25 09:31:00,4,4,4,12,"444","Loyal Customers"
15795,150.088194444444,1,610.01,2011-07-13 10:43:00,2011-07-13 10:43:00,2,2,3,7,"223","At Risk"
15796,1.70486111111111,8,2711.56,2011-02-10 15:40:00,2011-12-08 19:55:00,5,5,5,15,"555","Champions"
15797,113.823611111111,4,2207.4,2011-01-24 15:47:00,2011-08-18 17:04:00,2,4,5,11,"245","Needing Attention"
15799,76.0027777777778,3,884.14,2011-01-09 15:13:00,2011-09-25 12:46:00,2,4,3,9,"243","Needing Attention"
15800,107.935416666667,2,699.08,2011-04-07 12:39:00,2011-08-24 14:23:00,2,3,3,8,"233","Needing Attention"
15801,46.9569444444444,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,3,4,4,11,"344","Potential Loyalists"
15802,143.05,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,2,2,2,6,"222","At Risk"
15803,51.9125,1,415.82,2011-10-19 14:56:00,2011-10-19 14:56:00,3,2,2,7,"322","Potential Loyalists"
15804,1.01319444444444,13,4206.39,2011-05-25 10:12:00,2011-12-09 12:31:00,5,5,5,15,"555","Champions"
15805,23.8458333333333,17,5528.48,2010-12-10 09:33:00,2011-11-16 16:32:00,4,5,5,14,"455","Champions"
15806,46.9270833333333,3,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,3,4,3,10,"343","Potential Loyalists"
15807,50.9444444444444,3,903.9,2011-09-23 14:43:00,2011-10-20 14:10:00,3,4,3,10,"343","Potential Loyalists"
15808,306.928472222222,4,3734.97,2010-12-05 13:05:00,2011-02-06 14:33:00,1,4,5,10,"145","Needing Attention"
15809,36.8402777777778,5,515.77,2011-02-10 11:16:00,2011-11-03 16:40:00,3,4,3,10,"343","Potential Loyalists"
15810,79.1333333333333,4,1391.98,2011-02-16 09:11:00,2011-09-22 09:38:00,2,4,4,10,"244","Needing Attention"
15811,22.8881944444444,6,2218.62,2010-12-09 15:29:00,2011-11-17 15:31:00,4,5,5,14,"455","Champions"
15812,107.938194444444,5,1801.14,2011-01-26 12:12:00,2011-08-24 14:19:00,2,4,4,10,"244","Needing Attention"
15813,208.192361111111,2,1303.91,2011-04-14 09:09:00,2011-05-16 08:13:00,1,3,4,8,"134","Needing Attention"
15814,17.1895833333333,4,1945.33,2011-10-20 09:04:00,2011-11-23 08:17:00,4,4,4,12,"444","Loyal Customers"
